Province,District,LocalLevel,Ward,Population2021,Female,Density,SourceFile
7,Madhesh,Mithila BihariMunicipality,9,2145,1062,898.490661351958,WardPopulationMadhesh.xlsx
7,Madhesh,Mithila BihariMunicipality,10,3239,1668,983.516458490535,WardPopulationMadhesh.xlsx
18,Madhesh,Mukhiyapatti MusaharmiyaGaunpalika,1,3930,1975,1288.13477101848,WardPopulationMadhesh.xlsx
18,Madhesh,Mukhiyapatti MusaharmiyaGaunpalika,2,4065,1951,868.007177234254,WardPopulationMadhesh.xlsx
18,Madhesh,Mukhiyapatti MusaharmiyaGaunpalika,3,6834,3405,1752.97607061975,WardPopulationMadhesh.xlsx
18,Madhesh,Mukhiyapatti MusaharmiyaGaunpalika,4,4583,2324,567.381892210564,WardPopulationMadhesh.xlsx
18,Madhesh,Mukhiyapatti MusaharmiyaGaunpalika,5,4061,2058,1077.29491538553,WardPopulationMadhesh.xlsx
18,Madhesh,Mukhiyapatti MusaharmiyaGaunpalika,6,4735,2326,1410.54815956979,WardPopulationMadhesh.xlsx
17,Madhesh,NagarainMunicipality,1,4334,2186,752.727856922656,WardPopulationMadhesh.xlsx
17,Madhesh,NagarainMunicipality,2,4693,2376,706.028866696545,WardPopulationMadhesh.xlsx
17,Madhesh,NagarainMunicipality,3,5183,2621,1682.72883229073,WardPopulationMadhesh.xlsx
17,Madhesh,NagarainMunicipality,4,4408,2198,942.26832287568,WardPopulationMadhesh.xlsx
17,Madhesh,NagarainMunicipality,5,2727,1375,505.777492400818,WardPopulationMadhesh.xlsx
17,Madhesh,NagarainMunicipality,6,5810,3060,1628.72521835711,WardPopulationMadhesh.xlsx
17,Madhesh,NagarainMunicipality,7,3268,1689,949.965757048292,WardPopulationMadhesh.xlsx
17,Madhesh,NagarainMunicipality,8,3837,1943,1340.41748222995,WardPopulationMadhesh.xlsx
17,Madhesh,NagarainMunicipality,9,3777,1988,1055.84724683008,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,1,2799,1469,1523.85826321535,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,2,4436,2210,5783.61760326678,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,3,3112,1557,3926.318445622,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,4,5772,3029,595.986200214192,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,5,2547,1272,1184.03876692613,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,6,2074,1040,5606.34484697436,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,7,2761,1386,429.021493805915,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,8,4345,2318,1426.16034309249,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,9,7828,4034,1401.99904861792,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,10,10479,5471,1336.20917749624,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,11,2773,1390,725.100018304003,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,12,5838,3079,870.60742539552,WardPopulationMadhesh.xlsx
9,Madhesh,SabailaMunicipality,13,7518,3933,487.132774588542,WardPopulationMadhesh.xlsx
10,Madhesh,ShahidnagarMunicipality,1,8776,4451,583.865421947552,WardPopulationMadhesh.xlsx
10,Madhesh,ShahidnagarMunicipality,2,5266,2646,1694.02542389239,WardPopulationMadhesh.xlsx
10,Madhesh,ShahidnagarMunicipality,3,7633,3884,2390.99784456227,WardPopulationMadhesh.xlsx
10,Madhesh,ShahidnagarMunicipality,4,5356,2773,705.673158965132,WardPopulationMadhesh.xlsx
10,Madhesh,ShahidnagarMunicipality,5,4192,2161,1166.59519230314,WardPopulationMadhesh.xlsx
10,Madhesh,ShahidnagarMunicipality,6,4550,2349,895.980415246554,WardPopulationMadhesh.xlsx
10,Madhesh,ShahidnagarMunicipality,7,8302,4295,822.627874936782,WardPopulationMadhesh.xlsx
10,Madhesh,ShahidnagarMunicipality,8,5374,2769,1109.88593619209,WardPopulationMadhesh.xlsx
10,Madhesh,ShahidnagarMunicipality,9,4363,2276,900.726816142313,WardPopulationMadhesh.xlsx
4,Madhesh,AurahiMunicipality,1,5138,2584,947.906819542009,WardPopulationMadhesh.xlsx
4,Madhesh,AurahiMunicipality,2,4893,2433,1125.93022132019,WardPopulationMadhesh.xlsx
4,Madhesh,AurahiMunicipality,3,4990,2481,1101.51461570826,WardPopulationMadhesh.xlsx
4,Madhesh,AurahiMunicipality,4,5092,2557,1822.34302780218,WardPopulationMadhesh.xlsx
4,Madhesh,AurahiMunicipality,5,2935,1477,1640.15593496153,WardPopulationMadhesh.xlsx
4,Madhesh,AurahiMunicipality,6,3304,1662,1097.49247549991,WardPopulationMadhesh.xlsx
4,Madhesh,AurahiMunicipality,7,2980,1475,722.358748564373,WardPopulationMadhesh.xlsx
4,Madhesh,AurahiMunicipality,8,3857,1943,1400.78148861997,WardPopulationMadhesh.xlsx
4,Madhesh,AurahiMunicipality,9,4172,2038,597.182592156067,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,1,4138,2104,1233.78201296097,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,2,3104,1576,681.071564296754,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,3,2840,1418,1237.95716145141,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,4,4507,2324,2278.14151772649,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,5,3397,1681,1695.46173257523,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,6,6286,3182,1122.6072490854,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,7,3542,1746,784.052261886737,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,8,4238,2096,1558.77650389014,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,9,5919,3104,914.704394707232,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,10,4399,2238,760.354142849785,WardPopulationMadhesh.xlsx
7,Madhesh,BalawaMunicipality,11,7103,3727,1481.19046591291,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,1,9198,4557,2071.255886348,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,2,3790,1895,646.534812231961,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,3,8602,4448,155.642152888868,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,4,4846,2503,276.11343054243,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,5,5815,3080,87.0623948710353,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,6,5388,2726,370.613308622111,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,7,3458,1735,513.07053874187,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,8,5828,2936,209.764607254285,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,9,4849,2397,649.809847868915,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,10,3876,1938,83.4233552981116,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,11,4626,2329,99.1482381898181,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,12,4550,2357,665.168891498235,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,13,4215,2152,831.480174770623,WardPopulationMadhesh.xlsx
1,Madhesh,BardibasMunicipality,14,5320,2597,1294.84306842759,WardPopulationMadhesh.xlsx
5,Madhesh,BhangahaMunicipality,1,4347,2346,846.568389171403,WardPopulationMadhesh.xlsx
5,Madhesh,BhangahaMunicipality,2,4862,2501,807.702243275862,WardPopulationMadhesh.xlsx
5,Madhesh,BhangahaMunicipality,3,4997,2684,549.560225344987,WardPopulationMadhesh.xlsx
5,Madhesh,BhangahaMunicipality,4,4998,2427,691.802527612236,WardPopulationMadhesh.xlsx
5,Madhesh,BhangahaMunicipality,5,5533,2924,595.343964736872,WardPopulationMadhesh.xlsx
5,Madhesh,BhangahaMunicipality,6,8039,4189,602.558960495473,WardPopulationMadhesh.xlsx
5,Madhesh,BhangahaMunicipality,7,6905,3538,758.201394761152,WardPopulationMadhesh.xlsx
5,Madhesh,BhangahaMunicipality,8,7645,3967,1231.2825325541,WardPopulationMadhesh.xlsx
5,Madhesh,BhangahaMunicipality,9,8028,4044,680.815784885279,WardPopulationMadhesh.xlsx
11,Madhesh,EkadaraGaunpalika,1,4703,2452,1541.39310735411,WardPopulationMadhesh.xlsx
11,Madhesh,EkadaraGaunpalika,2,5391,2668,1501.19920504109,WardPopulationMadhesh.xlsx
11,Madhesh,EkadaraGaunpalika,3,5020,2508,1019.45224546542,WardPopulationMadhesh.xlsx
11,Madhesh,EkadaraGaunpalika,4,7260,3529,1245.63919048551,WardPopulationMadhesh.xlsx
11,Madhesh,EkadaraGaunpalika,5,4831,2450,1549.17053157617,WardPopulationMadhesh.xlsx
11,Madhesh,EkadaraGaunpalika,6,4565,2253,1310.57271884268,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,1,7638,3793,409.517710595475,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,2,8613,4447,611.782100731738,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,3,4234,2086,802.829205007576,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,4,8194,4056,1265.23758950776,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,5,7702,3786,4678.98641806033,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,6,3180,1565,1058.55507232627,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,7,4446,2203,495.401490817523,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,8,5827,2911,190.608936180026,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,9,5822,2937,603.59058643356,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,10,6236,3151,487.949043597183,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,11,5833,2932,599.437270939789,WardPopulationMadhesh.xlsx
2,Madhesh,GaushalaMunicipality,12,4756,2364,198.958954382845,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,1,4626,2292,3439.55096981805,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,2,7005,3435,3610.98109402675,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,3,6652,3315,1350.77042852441,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,4,5760,3058,1353.43910992581,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,5,3940,2014,769.202836445221,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,6,7553,3840,2373.0394069695,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,7,6372,3255,1794.18764296905,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,8,3526,1767,1076.53077424728,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,9,6396,3339,1005.54195740156,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,10,2422,1229,1006.79315181127,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,11,3989,2051,1598.31137541726,WardPopulationMadhesh.xlsx
15,Madhesh,JaleshworMunicipality,12,5561,2816,1030.27996714072,WardPopulationMadhesh.xlsx
6,Madhesh,LoharpattiMunicipality,1,4249,2134,1068.68643120353,WardPopulationMadhesh.xlsx
6,Madhesh,LoharpattiMunicipality,2,2940,1509,412.405956713085,WardPopulationMadhesh.xlsx
6,Madhesh,LoharpattiMunicipality,3,6739,3508,809.413944188032,WardPopulationMadhesh.xlsx
6,Madhesh,LoharpattiMunicipality,4,9545,4967,1056.82648459209,WardPopulationMadhesh.xlsx
6,Madhesh,LoharpattiMunicipality,5,4756,2483,1337.38335154567,WardPopulationMadhesh.xlsx
6,Madhesh,LoharpattiMunicipality,6,4484,2302,997.731074093993,WardPopulationMadhesh.xlsx
6,Madhesh,LoharpattiMunicipality,7,5218,2781,1446.75548861824,WardPopulationMadhesh.xlsx
6,Madhesh,LoharpattiMunicipality,8,5305,2807,1085.45752904443,WardPopulationMadhesh.xlsx
6,Madhesh,LoharpattiMunicipality,9,2537,1336,501.556565082846,WardPopulationMadhesh.xlsx
12,Madhesh,MahottariGaunpalika,1,6004,3100,998.514867128006,WardPopulationMadhesh.xlsx
12,Madhesh,MahottariGaunpalika,2,5467,2774,1263.86827843201,WardPopulationMadhesh.xlsx
12,Madhesh,MahottariGaunpalika,3,6629,3412,1080.5164898161,WardPopulationMadhesh.xlsx
12,Madhesh,MahottariGaunpalika,4,3229,1700,984.097784393288,WardPopulationMadhesh.xlsx
12,Madhesh,MahottariGaunpalika,5,3655,1794,1247.52713158186,WardPopulationMadhesh.xlsx
12,Madhesh,MahottariGaunpalika,6,3823,2015,708.622506799847,WardPopulationMadhesh.xlsx
10,Madhesh,Manara ShisawaMunicipality,1,6918,3504,1137.25452160595,WardPopulationMadhesh.xlsx
10,Madhesh,Manara ShisawaMunicipality,2,6495,3370,737.703437766168,WardPopulationMadhesh.xlsx
10,Madhesh,Manara ShisawaMunicipality,3,4688,2325,705.083065342611,WardPopulationMadhesh.xlsx
10,Madhesh,Manara ShisawaMunicipality,4,3999,2033,623.227448563865,WardPopulationMadhesh.xlsx
10,Madhesh,Manara ShisawaMunicipality,5,4710,2412,1722.4210584442,WardPopulationMadhesh.xlsx
10,Madhesh,Manara ShisawaMunicipality,6,7282,3591,1920.29281696566,WardPopulationMadhesh.xlsx
10,Madhesh,Manara ShisawaMunicipality,7,5389,2727,1188.6318360116,WardPopulationMadhesh.xlsx
10,Madhesh,Manara ShisawaMunicipality,8,3588,1914,960.124591418552,WardPopulationMadhesh.xlsx
10,Madhesh,Manara ShisawaMunicipality,9,3747,1861,1412.83626030877,WardPopulationMadhesh.xlsx
10,Madhesh,Manara ShisawaMunicipality,10,5375,2775,1242.59873516164,WardPopulationMadhesh.xlsx
14,Madhesh,MatihaniMunicipality,1,1766,949,475.282229100567,WardPopulationMadhesh.xlsx
14,Madhesh,MatihaniMunicipality,2,5441,2826,1496.91085030644,WardPopulationMadhesh.xlsx
14,Madhesh,MatihaniMunicipality,3,3640,1921,612.142073466466,WardPopulationMadhesh.xlsx
14,Madhesh,MatihaniMunicipality,4,3634,1884,917.452038263355,WardPopulationMadhesh.xlsx
14,Madhesh,MatihaniMunicipality,5,4025,2054,1178.02797823765,WardPopulationMadhesh.xlsx
14,Madhesh,MatihaniMunicipality,6,3386,1694,1642.43994980517,WardPopulationMadhesh.xlsx
14,Madhesh,MatihaniMunicipality,7,3981,2006,4810.90520184412,WardPopulationMadhesh.xlsx
14,Madhesh,MatihaniMunicipality,8,3817,1911,6794.12398163789,WardPopulationMadhesh.xlsx
14,Madhesh,MatihaniMunicipality,9,6446,3339,1316.81734685206,WardPopulationMadhesh.xlsx
13,Madhesh,PiparaGaunpalika,1,7898,3862,1498.19725024466,WardPopulationMadhesh.xlsx
13,Madhesh,PiparaGaunpalika,2,4118,2174,1185.52143798741,WardPopulationMadhesh.xlsx
13,Madhesh,PiparaGaunpalika,3,4316,2183,3831.0163199875,WardPopulationMadhesh.xlsx
13,Madhesh,PiparaGaunpalika,4,5305,2694,690.688118055199,WardPopulationMadhesh.xlsx
13,Madhesh,PiparaGaunpalika,5,6855,3374,802.135846122846,WardPopulationMadhesh.xlsx
13,Madhesh,PiparaGaunpalika,6,7328,3608,835.728583000975,WardPopulationMadhesh.xlsx
13,Madhesh,PiparaGaunpalika,7,4715,2347,922.5415344243,WardPopulationMadhesh.xlsx
8,Madhesh,Ram GopalpurMunicipality,1,3416,1783,694.990089880773,WardPopulationMadhesh.xlsx
8,Madhesh,Ram GopalpurMunicipality,2,4147,2120,1674.83554544632,WardPopulationMadhesh.xlsx
8,Madhesh,Ram GopalpurMunicipality,3,2989,1475,748.831719800148,WardPopulationMadhesh.xlsx
8,Madhesh,Ram GopalpurMunicipality,4,3501,1729,1389.83061613045,WardPopulationMadhesh.xlsx
8,Madhesh,Ram GopalpurMunicipality,5,5380,2593,1414.28735164441,WardPopulationMadhesh.xlsx
8,Madhesh,Ram GopalpurMunicipality,6,3205,1552,827.555293216654,WardPopulationMadhesh.xlsx
8,Madhesh,Ram GopalpurMunicipality,7,3671,1907,1289.0204322555,WardPopulationMadhesh.xlsx
8,Madhesh,Ram GopalpurMunicipality,8,4419,2238,727.868330776708,WardPopulationMadhesh.xlsx
8,Madhesh,Ram GopalpurMunicipality,9,5473,2713,605.448617181023,WardPopulationMadhesh.xlsx
9,Madhesh,SamsiGaunpalika,1,3570,1804,1303.28738728116,WardPopulationMadhesh.xlsx
9,Madhesh,SamsiGaunpalika,2,8901,4881,2656.4796645452,WardPopulationMadhesh.xlsx
9,Madhesh,SamsiGaunpalika,3,4733,2435,2285.45546379825,WardPopulationMadhesh.xlsx
9,Madhesh,SamsiGaunpalika,4,6002,2954,1126.46873073325,WardPopulationMadhesh.xlsx
9,Madhesh,SamsiGaunpalika,5,6067,3081,1433.79729882704,WardPopulationMadhesh.xlsx
9,Madhesh,SamsiGaunpalika,6,5151,2702,3514.14355798337,WardPopulationMadhesh.xlsx
9,Madhesh,SamsiGaunpalika,7,4161,2016,1743.55970277775,WardPopulationMadhesh.xlsx
3,Madhesh,SonamaGaunpalika,1,5774,2854,1296.34040902301,WardPopulationMadhesh.xlsx
3,Madhesh,SonamaGaunpalika,2,5183,2537,1388.36096527919,WardPopulationMadhesh.xlsx
3,Madhesh,SonamaGaunpalika,3,7388,3624,774.343367200899,WardPopulationMadhesh.xlsx
3,Madhesh,SonamaGaunpalika,4,5398,2679,371.632706817594,WardPopulationMadhesh.xlsx
3,Madhesh,SonamaGaunpalika,5,4799,2274,1134.85609154522,WardPopulationMadhesh.xlsx
3,Madhesh,SonamaGaunpalika,6,4972,2443,420.755499842217,WardPopulationMadhesh.xlsx
3,Madhesh,SonamaGaunpalika,7,5536,2814,1025.4033682352,WardPopulationMadhesh.xlsx
3,Madhesh,SonamaGaunpalika,8,4032,1935,989.310441788944,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,1,4734,2465,485.56973720974,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,2,3077,1603,372.181619308158,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,3,4231,2176,817.752674173009,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,4,6674,3415,284.09288023825,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,5,5172,2615,932.217076082756,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,6,2658,1395,283.955155596849,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,7,3823,1965,447.209351647042,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,8,3542,1798,854.441891679348,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,9,3191,1632,1192.09548419586,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,10,3747,1900,293.259882963714,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,11,2496,1249,347.870103965217,WardPopulationMadhesh.xlsx
3,Madhesh,BagmatiMunicipality,12,3761,1878,881.402914090049,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,1,3943,1890,645.625360124848,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,2,5630,2748,1754.78678093871,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,3,2778,1317,779.614402379817,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,4,4371,2049,1981.44755827727,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,5,4565,2178,1278.33299776509,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,6,5185,2567,1878.81311190515,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,7,4516,2151,1037.7866006491,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,8,5164,2540,1433.61334692916,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,9,3965,1949,620.938257282361,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,10,4416,2112,1295.13012303736,WardPopulationMadhesh.xlsx
16,Madhesh,BalaraMunicipality,11,3379,1640,360.077995941636,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,1,6881,3492,474.784630557045,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,2,4221,2086,945.874934314241,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,3,6926,3453,1346.47144191617,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,4,1699,852,434.997341113957,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,5,8147,3923,1334.79652503985,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,6,3365,1636,2157.76915525101,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,7,6909,3379,1359.13559841507,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,8,3384,1650,1845.85677700534,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,9,5130,2604,638.09382840127,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,10,4513,2260,578.955970353554,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,11,5246,2623,642.183629997443,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,12,3513,1727,730.768950744342,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,13,3169,1599,697.307565446023,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,14,4979,2419,1154.36709661953,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,15,3672,1864,382.337625989463,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,16,4410,2183,532.006333408731,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,17,2479,1255,362.481749796936,WardPopulationMadhesh.xlsx
4,Madhesh,BarahathawaMunicipality,18,2477,1200,1199.09416834566,WardPopulationMadhesh.xlsx
13,Madhesh,BasbariyaGaunpalika,1,5555,2657,1358.1777582072,WardPopulationMadhesh.xlsx
13,Madhesh,BasbariyaGaunpalika,2,4788,2395,499.780015375438,WardPopulationMadhesh.xlsx
13,Madhesh,BasbariyaGaunpalika,3,3885,1964,829.233943650939,WardPopulationMadhesh.xlsx
13,Madhesh,BasbariyaGaunpalika,4,3925,1889,924.165019847768,WardPopulationMadhesh.xlsx
13,Madhesh,BasbariyaGaunpalika,5,3670,1790,1372.58143297502,WardPopulationMadhesh.xlsx
13,Madhesh,BasbariyaGaunpalika,6,4082,1973,985.171503588443,WardPopulationMadhesh.xlsx
18,Madhesh,BishnuGaunpalika,1,3079,1470,1274.87380653966,WardPopulationMadhesh.xlsx
18,Madhesh,BishnuGaunpalika,2,2875,1396,724.634393593173,WardPopulationMadhesh.xlsx
18,Madhesh,BishnuGaunpalika,3,3870,1857,2617.89667222716,WardPopulationMadhesh.xlsx
18,Madhesh,BishnuGaunpalika,4,2966,1437,729.617450205946,WardPopulationMadhesh.xlsx
18,Madhesh,BishnuGaunpalika,5,3837,1864,1709.04766358887,WardPopulationMadhesh.xlsx
18,Madhesh,BishnuGaunpalika,6,6082,2907,707.539459982897,WardPopulationMadhesh.xlsx
18,Madhesh,BishnuGaunpalika,7,3170,1563,1343.4434872233,WardPopulationMadhesh.xlsx
18,Madhesh,BishnuGaunpalika,8,2691,1298,906.920195404061,WardPopulationMadhesh.xlsx
9,Madhesh,BrahmapuriGaunpalika,1,3974,2026,659.327787613497,WardPopulationMadhesh.xlsx
9,Madhesh,BrahmapuriGaunpalika,2,5667,2924,1961.73933271785,WardPopulationMadhesh.xlsx
9,Madhesh,BrahmapuriGaunpalika,3,5103,2518,1295.78806666287,WardPopulationMadhesh.xlsx
9,Madhesh,BrahmapuriGaunpalika,4,4025,2033,1703.58977050424,WardPopulationMadhesh.xlsx
9,Madhesh,BrahmapuriGaunpalika,5,4014,2018,384.993280361429,WardPopulationMadhesh.xlsx
9,Madhesh,BrahmapuriGaunpalika,6,4292,2134,679.939426458737,WardPopulationMadhesh.xlsx
9,Madhesh,BrahmapuriGaunpalika,7,4303,2156,2220.08508864346,WardPopulationMadhesh.xlsx
12,Madhesh,ChakraghattaGaunpalika,1,2551,1228,1089.90079382034,WardPopulationMadhesh.xlsx
12,Madhesh,ChakraghattaGaunpalika,2,3380,1680,1086.3985790678,WardPopulationMadhesh.xlsx
12,Madhesh,ChakraghattaGaunpalika,3,4290,2110,1377.12704334034,WardPopulationMadhesh.xlsx
12,Madhesh,ChakraghattaGaunpalika,4,3346,1650,1578.7293352068,WardPopulationMadhesh.xlsx
12,Madhesh,ChakraghattaGaunpalika,5,2662,1258,739.953573611621,WardPopulationMadhesh.xlsx
12,Madhesh,ChakraghattaGaunpalika,6,2430,1201,1442.25718591289,WardPopulationMadhesh.xlsx
